ticket_id,merchant_id,ticket_created_date,ticket_category,ticket_status,resolution_time_hours
S006027,M00563,2025-03-15,API Integration,Resolved,4
S006028,M02968,2024-10-19,KYC Verification,Escalated,25
S006029,M01633,2025-04-30,Fraud Complaint,Resolved,18
S006030,M00589,2024-07-07,Account Access,Resolved,27
S006031,M00438,2025-02-06,Fraud Complaint,Escalated,22
S006032,M00475,2025-01-28,API Integration,Escalated,33
S006033,M01120,2024-03-31,Failed Payment,Pending,29
S006034,M02764,2024-12-01,Fraud Complaint,Escalated,35
S006035,M01029,2024-08-03,Account Access,Escalated,35
S006036,M00877,2025-04-20,Refund Request,Escalated,14
S006037,M00974,2024-07-07,Account Access,Escalated,41
S006038,M00624,2024-02-04,Refund Request,Resolved,24
S006039,M00060,2024-09-08,API Integration,Escalated,29
S006040,M01967,2024-09-26,Account Access,Escalated,12
S006041,M00503,2024-07-18,Fraud Complaint,Escalated,36
S006042,M01280,2025-06-29,Refund Request,Escalated,23
S006043,M00199,2025-05-10,Refund Request,Escalated,31
S006044,M02747,2025-03-06,KYC Verification,Escalated,39
S006045,M01422,2024-04-05,Failed Payment,Pending,40
S006046,M00813,2025-06-13,API Integration,Pending,13
S006047,M01760,2025-01-21,KYC Verification,Resolved,24
S006048,M02258,2024-09-18,KYC Verification,Escalated,23
S006049,M01316,2024-12-31,Refund Request,Resolved,7
S006050,M00242,2025-03-13,Refund Request,Resolved,36
S006051,M01199,2025-03-31,API Integration,Escalated,25
S006052,M00569,2025-01-20,API Integration,Resolved,16
S006053,M02002,2025-06-13,API Integration,Pending,20
S006054,M00058,2025-06-02,Account Access,Pending,12
S006055,M02225,2024-01-07,KYC Verification,Pending,28
S006056,M01814,2024-03-27,KYC Verification,Pending,17
S006057,M01301,2025-05-02,Fraud Complaint,Escalated,21
S006058,M02576,2025-01-10,KYC Verification,Resolved,20
S006059,M00433,2025-04-16,KYC Verification,Resolved,39
S006060,M02887,2025-02-13,Failed Payment,Resolved,15
S006061,M02589,2024-08-25,API Integration,Resolved,20
S006062,M01356,2024-05-19,Account Access,Resolved,18
S006063,M01003,2025-01-18,Refund Request,Pending,24
S006064,M01337,2024-04-06,Refund Request,Escalated,26
S006065,M01884,2024-05-23,API Integration,Pending,19
S006066,M01608,2024-10-24,KYC Verification,Pending,23
S006067,M01013,2024-12-02,Fraud Complaint,Pending,20
S006068,M01501,2024-08-30,Failed Payment,Resolved,9
S006069,M02357,2024-03-14,Refund Request,Pending,27
S006070,M00877,2024-08-24,Failed Payment,Pending,35
S006071,M01872,2024-09-21,API Integration,Pending,28
S006072,M02601,2024-01-02,API Integration,Pending,10
S006073,M02253,2024-07-20,API Integration,Escalated,33
S006074,M01569,2025-02-13,Fraud Complaint,Pending,9
S006075,M01655,2024-12-23,Failed Payment,Escalated,9
S006076,M00674,2024-06-15,Refund Request,Resolved,31
S006077,M01487,2025-04-21,KYC Verification,Escalated,13
S006078,M00520,2025-01-27,Refund Request,Escalated,25
S006079,M02621,2024-08-16,KYC Verification,Escalated,4
S006080,M00537,2024-04-10,Failed Payment,Escalated,24
S006081,M01873,2024-05-25,Fraud Complaint,Resolved,8
S006082,M00804,2024-10-14,Fraud Complaint,Pending,16
S006083,M00332,2025-04-05,Failed Payment,Resolved,29
S006084,M02075,2025-04-17,Account Access,Pending,27
S006085,M00968,2025-02-20,Account Access,Escalated,14
S006086,M02960,2024-09-13,KYC Verification,Resolved,12
S006087,M00227,2025-02-19,Account Access,Pending,19
S006088,M00369,2025-02-18,API Integration,Escalated,15
S006089,M01387,2025-04-05,Account Access,Escalated,32
S006090,M00117,2024-02-23,Failed Payment,Resolved,27
S006091,M01299,2025-02-14,Refund Request,Pending,19
S006092,M02468,2024-02-06,Failed Payment,Escalated,27
S006093,M01750,2024-10-27,API Integration,Resolved,18
S006094,M02884,2024-12-17,Failed Payment,Pending,36
S006095,M01259,2024-10-01,Failed Payment,Resolved,22
S006096,M02784,2025-03-29,Fraud Complaint,Resolved,11
S006097,M00774,2024-12-31,Account Access,Pending,13
S006098,M02699,2024-07-04,Failed Payment,Pending,5
S006099,M02018,2024-05-06,API Integration,Pending,15
S006100,M01510,2025-04-12,Account Access,Pending,15
S006101,M00001,2024-09-30,Fraud Complaint,Escalated,12
S006102,M01682,2024-06-07,API Integration,Pending,20
S006103,M00767,2024-03-07,Failed Payment,Pending,20
S006104,M00579,2024-06-15,KYC Verification,Escalated,33
S006105,M02420,2024-11-09,Failed Payment,Escalated,7
S006106,M00641,2024-08-01,Failed Payment,Pending,27
S006107,M01898,2024-09-04,KYC Verification,Pending,26
S006108,M00036,2024-07-23,API Integration,Pending,40
S006109,M01697,2024-11-26,KYC Verification,Escalated,21
S006110,M01440,2024-09-12,KYC Verification,Resolved,15
S006111,M02068,2024-01-30,Account Access,Resolved,36
S006112,M00733,2025-04-16,Failed Payment,Pending,20
S006113,M01619,2025-03-14,Account Access,Pending,24
S006114,M01983,2024-11-28,Fraud Complaint,Escalated,27
S006115,M00468,2024-05-04,Failed Payment,Resolved,9
S006116,M02008,2024-03-16,Account Access,Escalated,10
S006117,M00645,2024-11-11,KYC Verification,Resolved,10
S006118,M01661,2024-09-05,Account Access,Escalated,33
S006119,M00004,2024-03-28,API Integration,Resolved,32
S006120,M01656,2024-11-29,API Integration,Pending,29
S006121,M00388,2024-04-14,Failed Payment,Pending,23
S006122,M02157,2025-04-29,Failed Payment,Resolved,33
S006123,M01555,2024-01-02,API Integration,Resolved,28
S006124,M02582,2024-04-24,Fraud Complaint,Resolved,21
S006125,M02020,2025-02-03,API Integration,Pending,16
S006126,M02052,2024-02-19,Failed Payment,Pending,20
S006127,M00913,2024-05-07,Account Access,Resolved,29
S006128,M01146,2024-11-14,Fraud Complaint,Pending,25
S006129,M01120,2024-05-03,API Integration,Escalated,22
S006130,M00702,2024-06-09,Fraud Complaint,Escalated,7
S006131,M02898,2024-04-03,API Integration,Pending,22
S006132,M02358,2025-03-17,Failed Payment,Pending,23
S006133,M01215,2024-09-08,Account Access,Pending,20
S006134,M01998,2024-03-01,Account Access,Pending,6
S006135,M01352,2024-12-28,Failed Payment,Escalated,31
S006136,M01569,2024-10-27,Account Access,Escalated,14
S006137,M00561,2024-07-23,Refund Request,Pending,13
S006138,M02265,2024-11-26,Refund Request,Pending,14
S006139,M02088,2025-06-15,API Integration,Pending,24
S006140,M02147,2025-01-07,Account Access,Resolved,20
S006141,M01078,2024-03-22,KYC Verification,Resolved,12
S006142,M01229,2024-03-18,API Integration,Resolved,18
S006143,M01220,2024-05-07,Fraud Complaint,Escalated,16
S006144,M01095,2025-06-30,Refund Request,Escalated,33
S006145,M00539,2024-01-30,Account Access,Pending,26
S006146,M00414,2025-04-01,API Integration,Resolved,23
S006147,M01309,2024-07-18,Account Access,Resolved,14
S006148,M01528,2024-01-09,Fraud Complaint,Escalated,31
S006149,M00675,2024-07-08,Account Access,Escalated,10
S006150,M00440,2024-05-21,KYC Verification,Pending,22
S006151,M02833,2024-07-04,Fraud Complaint,Pending,28
S006152,M01368,2024-10-02,KYC Verification,Pending,63
S006153,M00605,2024-01-17,KYC Verification,Pending,19
S006154,M02047,2024-02-09,API Integration,Escalated,8
S006155,M00628,2024-11-13,Account Access,Pending,34
S006156,M01322,2024-04-12,KYC Verification,Pending,31
S006157,M01994,2024-07-29,Fraud Complaint,Escalated,28
S006158,M02231,2024-12-13,Account Access,Pending,36
S006159,M02236,2025-02-09,API Integration,Escalated,35
S006160,M02945,2024-03-11,KYC Verification,Escalated,1
S006161,M01582,2024-08-20,KYC Verification,Pending,6
S006162,M02903,2024-06-22,Refund Request,Resolved,30
S006163,M00031,2024-09-24,Refund Request,Resolved,20
S006164,M01353,2024-04-26,Account Access,Resolved,28
S006165,M00190,2025-02-18,Account Access,Resolved,23
S006166,M01868,2024-11-10,Fraud Complaint,Pending,35
S006167,M01840,2025-06-24,Refund Request,Resolved,29
S006168,M00692,2025-04-11,Fraud Complaint,Resolved,14
S006169,M00369,2024-09-11,KYC Verification,Resolved,16
S006170,M01738,2024-08-20,Failed Payment,Resolved,29
S006171,M01704,2024-06-08,Failed Payment,Escalated,16
S006172,M00687,2025-06-15,Account Access,Pending,10
S006173,M00053,2024-12-12,KYC Verification,Escalated,28
S006174,M02811,2025-04-21,Account Access,Resolved,25
S006175,M00652,2024-06-03,API Integration,Pending,34
S006176,M02047,2024-06-10,Account Access,Pending,14
S006177,M00892,2024-10-23,Fraud Complaint,Resolved,27
S006178,M01976,2025-05-12,API Integration,Pending,16
S006179,M02986,2024-01-22,KYC Verification,Escalated,21
S006180,M02548,2025-03-16,Account Access,Escalated,30
S006181,M01509,2025-01-11,API Integration,Resolved,27
S006182,M01192,2025-02-10,Refund Request,Escalated,22
S006183,M01085,2024-08-11,Failed Payment,Escalated,8
S006184,M01841,2024-12-27,API Integration,Escalated,21
S006185,M02132,2024-01-07,API Integration,Resolved,21
S006186,M00327,2025-05-04,Fraud Complaint,Escalated,12
S006187,M01976,2025-06-24,Refund Request,Escalated,1
S006188,M01360,2025-03-17,Refund Request,Escalated,10
S006189,M00673,2024-10-27,Refund Request,Escalated,37
S006190,M02635,2024-03-07,Account Access,Resolved,14
S006191,M02113,2025-05-24,Account Access,Pending,17
S006192,M00391,2024-04-13,Account Access,Pending,30
S006193,M01475,2025-02-06,Failed Payment,Escalated,9
S006194,M02515,2024-02-14,KYC Verification,Escalated,30
S006195,M00498,2024-01-13,KYC Verification,Escalated,25
S006196,M00307,2024-08-13,Failed Payment,Resolved,20
S006197,M01589,2025-04-19,API Integration,Resolved,24
S006198,M00674,2025-05-25,KYC Verification,Escalated,46
S006199,M01110,2024-09-11,API Integration,Resolved,23
S006200,M00031,2024-08-18,API Integration,Escalated,29
S006201,M00853,2024-12-31,API Integration,Pending,40
S006202,M01083,2024-05-31,Refund Request,Escalated,27
S006203,M01142,2024-02-02,KYC Verification,Resolved,30
S006204,M02391,2025-02-23,Account Access,Escalated,14
S006205,M00250,2024-02-19,Refund Request,Pending,42
S006206,M02579,2025-01-01,Failed Payment,Resolved,17
S006207,M00410,2024-06-17,Refund Request,Resolved,40
S006208,M02239,2024-02-12,Account Access,Escalated,14
S006209,M02745,2024-04-03,Fraud Complaint,Pending,14
S006210,M02328,2025-05-28,Account Access,Escalated,18
S006211,M00357,2024-07-24,Account Access,Escalated,17
S006212,M01763,2025-01-25,KYC Verification,Escalated,1
S006213,M00596,2024-06-05,Fraud Complaint,Resolved,35
S006214,M02675,2025-04-14,Fraud Complaint,Pending,28
S006215,M02308,2024-06-09,Account Access,Escalated,32
S006216,M02587,2025-05-09,Failed Payment,Resolved,25
S006217,M02409,2025-03-26,Failed Payment,Resolved,27
S006218,M01726,2025-05-06,Refund Request,Escalated,8
S006219,M02720,2025-02-19,Failed Payment,Escalated,17
S006220,M00873,2024-08-19,Refund Request,Escalated,37
S006221,M01894,2024-10-23,API Integration,Resolved,11
S006222,M00512,2025-04-25,Account Access,Resolved,23
S006223,M01818,2024-03-11,Account Access,Pending,13
S006224,M00037,2024-03-21,API Integration,Escalated,35
S006225,M00219,2024-04-14,Account Access,Resolved,22
S006226,M02248,2024-01-17,Account Access,Escalated,24
S006227,M01816,2025-02-07,API Integration,Escalated,18
S006228,M00167,2024-04-24,API Integration,Pending,40
S006229,M00508,2024-01-27,Failed Payment,Escalated,19
S006230,M01953,2024-02-18,Account Access,Escalated,19
S006231,M01501,2024-11-12,Refund Request,Escalated,16
S006232,M02909,2024-06-14,Fraud Complaint,Pending,28
S006233,M02397,2024-10-24,Failed Payment,Resolved,21
S006234,M02911,2024-07-02,Account Access,Pending,11
S006235,M00145,2024-12-24,Account Access,Escalated,37
S006236,M01863,2025-07-04,API Integration,Resolved,17
S006237,M01048,2025-02-04,Account Access,Pending,31
S006238,M01442,2024-11-16,KYC Verification,Resolved,15
S006239,M02866,2024-10-13,Failed Payment,Pending,23
S006240,M00473,2025-01-09,Account Access,Pending,31
S006241,M02356,2024-09-14,Refund Request,Escalated,20
S006242,M02379,2024-09-02,Fraud Complaint,Escalated,9
S006243,M01693,2024-10-21,API Integration,Pending,32
S006244,M00523,2024-10-15,Fraud Complaint,Pending,13
S006245,M00223,2024-07-14,Fraud Complaint,Pending,1
S006246,M01087,2024-07-09,Refund Request,Escalated,29
S006247,M00618,2024-06-23,Failed Payment,Pending,17
S006248,M00540,2024-03-12,Fraud Complaint,Resolved,30
S006249,M02457,2025-01-22,Account Access,Resolved,4
S006250,M02460,2025-07-02,API Integration,Escalated,2
S006251,M02081,2024-07-29,API Integration,Escalated,21
S006252,M00809,2024-08-08,KYC Verification,Escalated,25
S006253,M02809,2024-12-02,Failed Payment,Resolved,17
S006254,M00209,2024-10-03,Fraud Complaint,Resolved,27
S006255,M02616,2024-12-16,Failed Payment,Pending,21
S006256,M01513,2024-09-01,API Integration,Pending,25
S006257,M02929,2024-11-28,API Integration,Resolved,15
S006258,M00527,2024-05-06,Failed Payment,Escalated,40
S006259,M01324,2025-07-04,Refund Request,Resolved,54
S006260,M01002,2024-02-13,API Integration,Escalated,35
S006261,M00544,2024-01-16,Failed Payment,Escalated,8
S006262,M00614,2024-12-14,API Integration,Resolved,20
S006263,M00655,2024-04-30,Refund Request,Pending,17
S006264,M01755,2024-06-06,Fraud Complaint,Escalated,1
S006265,M02690,2025-02-10,Failed Payment,Pending,9
S006266,M02132,2025-02-28,Failed Payment,Resolved,1
S006267,M00663,2024-03-12,API Integration,Resolved,21
S006268,M02480,2024-10-01,Refund Request,Escalated,27
S006269,M02323,2024-04-16,API Integration,Escalated,30
S006270,M02457,2024-09-20,KYC Verification,Escalated,21
S006271,M02325,2024-12-27,Failed Payment,Pending,34
S006272,M01081,2024-02-03,Refund Request,Pending,35
S006273,M01956,2024-07-05,Fraud Complaint,Escalated,9
S006274,M01121,2024-11-11,Failed Payment,Escalated,16
S006275,M01668,2024-03-18,Fraud Complaint,Resolved,21
S006276,M01847,2025-06-02,Refund Request,Pending,21
S006277,M01145,2025-05-01,Account Access,Pending,23
S006278,M01359,2024-01-10,API Integration,Pending,35
S006279,M02639,2025-01-24,KYC Verification,Escalated,31
S006280,M02177,2025-02-11,KYC Verification,Pending,33
S006281,M02143,2024-09-02,KYC Verification,Pending,2
S006282,M01431,2024-11-18,Refund Request,Escalated,39
S006283,M01970,2024-04-05,Failed Payment,Pending,25
S006284,M00837,2024-09-28,Account Access,Pending,13
S006285,M02835,2024-02-19,Account Access,Resolved,20
S006286,M00627,2024-02-06,KYC Verification,Pending,21
S006287,M02452,2025-01-20,Failed Payment,Pending,6
S006288,M00277,2025-04-22,Account Access,Pending,25
S006289,M00165,2024-06-14,Fraud Complaint,Escalated,27
S006290,M01773,2024-06-01,KYC Verification,Resolved,27
S006291,M01325,2024-04-09,API Integration,Resolved,6
S006292,M02521,2024-10-22,API Integration,Pending,19
S006293,M00705,2024-06-02,Failed Payment,Pending,35
S006294,M02680,2025-02-07,Failed Payment,Pending,37
S006295,M01474,2024-11-17,KYC Verification,Escalated,20
S006296,M01417,2024-07-17,Fraud Complaint,Resolved,36
S006297,M01687,2024-10-03,Fraud Complaint,Resolved,21
S006298,M01438,2025-02-24,API Integration,Pending,24
S006299,M01126,2025-03-01,Refund Request,Escalated,28
S006300,M02749,2025-03-11,API Integration,Escalated,18
S006301,M02699,2024-08-26,Refund Request,Resolved,24
S006302,M02115,2024-09-15,Failed Payment,Escalated,34
S006303,M00967,2024-11-28,Refund Request,Pending,34
S006304,M00796,2024-11-25,Refund Request,Pending,29
S006305,M01842,2024-07-05,API Integration,Escalated,27
S006306,M01595,2024-11-30,Fraud Complaint,Escalated,24
S006307,M01375,2024-11-09,API Integration,Pending,19
S006308,M02271,2025-05-06,Refund Request,Resolved,9
S006309,M02295,2025-06-23,Account Access,Escalated,35
S006310,M01399,2024-04-21,Refund Request,Escalated,33
S006311,M01987,2024-05-22,API Integration,Pending,21
S006312,M02605,2025-06-06,API Integration,Pending,16
S006313,M02650,2024-05-06,KYC Verification,Pending,33
S006314,M00576,2024-08-10,Account Access,Resolved,27
S006315,M02995,2024-10-11,API Integration,Pending,25
S006316,M00069,2025-01-19,Failed Payment,Resolved,18
S006317,M00003,2024-07-03,KYC Verification,Pending,10
S006318,M01508,2025-04-08,Refund Request,Escalated,22
S006319,M01721,2025-04-10,Failed Payment,Resolved,19
S006320,M00063,2025-02-16,Failed Payment,Pending,14
S006321,M01115,2024-01-14,Failed Payment,Escalated,21
S006322,M01388,2025-04-18,KYC Verification,Resolved,22
S006323,M02058,2024-08-06,Failed Payment,Escalated,33
S006324,M02425,2025-04-21,Fraud Complaint,Pending,41
S006325,M00953,2024-06-04,Refund Request,Resolved,32
S006326,M00030,2024-04-24,Refund Request,Escalated,24
S006327,M01352,2025-04-12,KYC Verification,Pending,29
S006328,M02395,2024-09-11,API Integration,Resolved,31
S006329,M00966,2024-03-07,API Integration,Escalated,45
S006330,M01822,2024-06-10,API Integration,Resolved,28
S006331,M02170,2024-11-01,KYC Verification,Resolved,22
S006332,M00864,2024-03-26,Failed Payment,Resolved,17
S006333,M00855,2025-03-03,API Integration,Escalated,17
S006334,M02662,2024-04-23,Fraud Complaint,Resolved,14
S006335,M01879,2024-04-18,KYC Verification,Escalated,20
S006336,M00155,2024-11-04,Failed Payment,Pending,18
S006337,M02994,2025-05-06,Refund Request,Escalated,24
S006338,M00390,2025-06-28,Refund Request,Pending,27
S006339,M00042,2024-07-28,Refund Request,Escalated,31
S006340,M01995,2024-05-21,KYC Verification,Escalated,37
S006341,M01808,2024-12-12,KYC Verification,Resolved,9
S006342,M01111,2024-12-12,Fraud Complaint,Resolved,16
S006343,M00969,2025-03-10,API Integration,Escalated,21
S006344,M01309,2024-08-14,Failed Payment,Escalated,29
S006345,M02554,2024-01-20,Account Access,Resolved,27
S006346,M01321,2025-03-13,Account Access,Pending,23
S006347,M02156,2024-06-21,API Integration,Resolved,6
S006348,M00323,2024-04-26,Refund Request,Resolved,17
S006349,M00434,2025-01-12,Failed Payment,Pending,23
S006350,M01019,2025-03-05,API Integration,Pending,25
S006351,M02584,2025-03-17,Failed Payment,Resolved,30
S006352,M00440,2025-05-28,Failed Payment,Escalated,12
S006353,M02949,2024-04-08,API Integration,Pending,27
S006354,M00007,2025-04-14,Account Access,Pending,30
S006355,M01626,2025-05-30,Account Access,Resolved,37
S006356,M02843,2025-05-02,Account Access,Pending,20
S006357,M02902,2025-05-30,Fraud Complaint,Resolved,24
S006358,M02439,2025-02-23,API Integration,Escalated,27
S006359,M02129,2024-06-22,Failed Payment,Resolved,9
S006360,M02553,2024-08-07,Fraud Complaint,Resolved,37
S006361,M01319,2025-03-13,API Integration,Pending,33
S006362,M02472,2025-01-18,Account Access,Escalated,17
S006363,M02157,2024-01-04,Account Access,Pending,11
S006364,M02089,2024-12-12,KYC Verification,Escalated,26
S006365,M01734,2025-01-06,API Integration,Pending,34
S006366,M02326,2024-05-09,Fraud Complaint,Resolved,16
S006367,M02739,2024-10-08,Account Access,Pending,17
S006368,M01288,2024-08-28,Fraud Complaint,Resolved,25
S006369,M01111,2024-07-09,Refund Request,Pending,19
S006370,M02577,2025-04-24,API Integration,Escalated,30
S006371,M01299,2024-12-16,KYC Verification,Escalated,17
S006372,M01388,2025-04-12,API Integration,Escalated,29
S006373,M01016,2025-03-22,KYC Verification,Resolved,14
S006374,M01386,2024-05-23,Failed Payment,Escalated,12
