merchant_id,signup_date,industry,country,business_size,acquisition_channel,customer_acquisition_cost,kyc_completed,api_integrated,time_to_first_transaction_days
M01779,2024-02-13,Logistics,Nigeria,Enterprise,Partnership,5354.4,1,0,3.0
M01780,2024-04-06,Gaming,Nigeria,SME,Partnership,1863.75,1,1,0.0
M01781,2024-04-02,E-commerce,Kenya,SME,Referral,1760.28,1,0,2.0
M01782,2025-02-28,Gaming,Nigeria,Enterprise,Partnership,2138.54,1,1,3.0
M01783,2024-06-13,Hospitality,Nigeria,Mid-Market,Organic,6247.86,1,1,13.0
M01784,2024-06-23,Hospitality,Ghana,Mid-Market,Organic,2084.91,0,0,
M01785,2025-03-16,Healthcare,South Africa,Mid-Market,Organic,8865.24,1,0,4.0
M01786,2024-02-28,SaaS,Ghana,Mid-Market,Referral,1182.34,1,0,7.0
M01787,2024-04-03,Education,Nigeria,SME,Paid Ads,1727.97,1,1,13.0
M01788,2025-05-02,Hospitality,Ghana,SME,Partnership,1498.88,1,1,6.0
M01789,2025-05-07,Healthcare,Ghana,SME,Organic,2734.63,1,1,3.0
M01790,2024-06-01,Hospitality,Nigeria,Mid-Market,Referral,4962.72,1,0,9.0
M01791,2024-07-30,Healthcare,Kenya,Mid-Market,Organic,2908.56,1,1,4.0
M01792,2024-01-27,Logistics,Ghana,Enterprise,Partnership,8596.23,0,1,
M01793,2024-05-01,Gaming,South Africa,SME,Paid Ads,3781.96,1,1,10.0
M01794,2024-02-01,Healthcare,South Africa,Enterprise,Sales Team,784.82,1,1,8.0
M01795,2024-02-03,Gaming,Nigeria,Mid-Market,Referral,4863.87,1,1,24.0
M01796,2025-04-12,E-commerce,Kenya,Enterprise,Partnership,2657.72,1,1,5.0
M01797,2024-12-11,SaaS,Ghana,Enterprise,Referral,1358.33,1,0,12.0
M01798,2024-06-04,Hospitality,South Africa,SME,Partnership,3474.85,1,0,8.0
M01799,2024-04-14,Retail,Kenya,Enterprise,Referral,7943.79,1,1,8.0
M01800,2025-02-04,Logistics,South Africa,Enterprise,Sales Team,8741.16,1,1,0.0
M01801,2024-01-22,E-commerce,South Africa,Enterprise,Paid Ads,1393.23,1,0,7.0
M01802,2024-11-30,Retail,Nigeria,SME,Sales Team,2638.25,1,0,18.0
M01803,2024-05-19,Education,South Africa,Mid-Market,Referral,1944.66,1,0,10.0
M01804,2024-10-26,Education,Nigeria,SME,Partnership,3619.99,1,1,10.0
M01805,2024-10-15,SaaS,Kenya,SME,Sales Team,15611.16,0,1,
M01806,2024-12-23,SaaS,Ghana,Enterprise,Partnership,1675.69,1,1,8.0
M01807,2024-05-23,Hospitality,Ghana,Enterprise,Partnership,3431.16,1,0,12.0
M01808,2025-05-05,Healthcare,Kenya,Enterprise,Paid Ads,2573.86,1,1,0.0
M01809,2025-01-20,Gaming,Kenya,SME,Paid Ads,3659.9,1,1,0.0
M01810,2024-06-23,Logistics,South Africa,Enterprise,Paid Ads,2095.33,1,1,7.0
M01811,2024-01-09,Retail,Nigeria,Enterprise,Sales Team,6494.02,1,1,0.0
M01812,2024-01-03,E-commerce,Ghana,Mid-Market,Partnership,3739.75,1,0,8.0
M01813,2025-04-03,Gaming,South Africa,Enterprise,Organic,6360.81,1,0,13.0
M01814,2025-02-07,SaaS,Nigeria,Enterprise,Sales Team,2794.81,1,0,7.0
M01815,2024-12-10,SaaS,Kenya,Mid-Market,Partnership,2526.73,1,0,14.0
M01816,2024-07-02,Hospitality,Ghana,Enterprise,Organic,2683.07,1,1,11.0
M01817,2024-03-04,Gaming,Kenya,SME,Sales Team,2202.15,1,1,0.0
M01818,2024-01-05,Logistics,Nigeria,Mid-Market,Paid Ads,3516.57,1,1,2.0
M01819,2024-04-08,SaaS,Kenya,Enterprise,Referral,2797.65,0,0,
M01820,2024-04-29,Gaming,Kenya,SME,Paid Ads,11637.42,1,1,6.0
M01821,2024-09-09,Logistics,Nigeria,SME,Sales Team,1019.1,1,0,6.0
M01822,2024-02-26,Education,South Africa,SME,Partnership,4946.42,1,1,13.0
M01823,2024-04-09,Retail,Nigeria,Enterprise,Referral,1335.8,1,1,5.0
M01824,2025-01-16,SaaS,Ghana,Mid-Market,Partnership,821.36,1,0,10.0
M01825,2025-03-14,Logistics,Kenya,SME,Organic,2499.87,1,1,24.0
M01826,2025-05-11,Education,South Africa,SME,Sales Team,1852.54,1,0,7.0
M01827,2024-11-24,E-commerce,Kenya,Mid-Market,Sales Team,4717.19,1,0,8.0
M01828,2024-05-20,SaaS,South Africa,Mid-Market,Paid Ads,5237.67,1,1,0.0
M01829,2024-09-21,E-commerce,Ghana,SME,Paid Ads,2106.96,1,0,0.0
M01830,2025-04-15,Hospitality,South Africa,Mid-Market,Organic,5049.67,1,1,7.0
M01831,2024-07-19,Logistics,Kenya,SME,Partnership,1128.25,1,1,10.0
M01832,2025-02-17,E-commerce,Ghana,Enterprise,Sales Team,5439.37,1,1,15.0
M01833,2025-05-05,SaaS,Ghana,SME,Referral,4938.43,1,0,6.0
M01834,2024-06-17,Education,Nigeria,Enterprise,Organic,2750.58,1,1,5.0
M01835,2024-01-15,Gaming,South Africa,SME,Partnership,4692.6,1,1,3.0
M01836,2025-02-12,Healthcare,Kenya,SME,Organic,5641.28,1,0,9.0
M01837,2024-08-30,Logistics,Kenya,SME,Paid Ads,3713.53,1,1,2.0
M01838,2024-09-23,Logistics,Nigeria,Enterprise,Partnership,4281.64,1,1,17.0
M01839,2024-08-12,SaaS,South Africa,Enterprise,Organic,8223.03,1,1,6.0
M01840,2024-02-13,E-commerce,Nigeria,Mid-Market,Paid Ads,1122.24,1,1,0.0
M01841,2025-03-31,SaaS,Ghana,SME,Sales Team,4618.92,1,1,0.0
M01842,2024-01-29,Education,South Africa,SME,Organic,9689.91,1,0,8.0
M01843,2024-12-12,E-commerce,Nigeria,Mid-Market,Sales Team,6549.33,0,0,
M01844,2024-07-24,SaaS,South Africa,SME,Partnership,12223.25,1,1,16.0
M01845,2025-02-07,E-commerce,South Africa,Mid-Market,Sales Team,5787.12,1,1,17.0
M01846,2025-02-11,Hospitality,Nigeria,Mid-Market,Organic,2280.49,1,1,4.0
M01847,2024-08-20,Healthcare,Ghana,SME,Organic,541.09,1,0,16.0
M01848,2024-01-07,SaaS,Ghana,Enterprise,Referral,4232.53,1,1,8.0
M01849,2024-11-22,Education,Kenya,Mid-Market,Sales Team,1590.57,1,0,3.0
M01850,2025-01-06,Gaming,Ghana,SME,Referral,10977.94,1,1,7.0
M01851,2025-02-12,E-commerce,Nigeria,SME,Paid Ads,3938.77,1,1,3.0
M01852,2024-10-26,Hospitality,Kenya,Mid-Market,Partnership,5068.29,1,1,9.0
M01853,2025-03-29,Retail,Ghana,Mid-Market,Paid Ads,7037.78,1,1,9.0
M01854,2024-11-04,Healthcare,Kenya,Mid-Market,Organic,1820.06,0,1,
M01855,2024-09-22,Retail,Nigeria,SME,Partnership,6116.02,1,1,21.0
M01856,2025-02-23,E-commerce,South Africa,Mid-Market,Referral,2907.78,1,1,19.0
M01857,2025-05-14,Logistics,Ghana,SME,Paid Ads,7280.41,1,0,12.0
M01858,2024-04-06,Gaming,South Africa,Enterprise,Paid Ads,3048.63,1,1,8.0
M01859,2025-03-12,Healthcare,Kenya,Mid-Market,Paid Ads,4204.01,1,1,7.0
M01860,2024-03-24,SaaS,South Africa,SME,Sales Team,2076.49,1,1,6.0
M01861,2024-04-22,E-commerce,Ghana,Enterprise,Referral,2991.99,1,1,0.0
M01862,2024-08-26,Logistics,Ghana,Mid-Market,Paid Ads,2063.54,1,1,3.0
M01863,2025-02-17,Hospitality,Ghana,Mid-Market,Referral,5800.06,1,1,16.0
M01864,2025-02-26,E-commerce,Kenya,SME,Organic,960.62,1,1,16.0
M01865,2024-07-02,E-commerce,Nigeria,SME,Paid Ads,2882.23,1,0,6.0
M01866,2024-08-13,Logistics,Kenya,SME,Organic,4384.7,1,1,6.0
M01867,2024-04-11,Logistics,Kenya,SME,Referral,1821.33,1,0,4.0
M01868,2025-03-29,Education,Ghana,Mid-Market,Partnership,2248.22,1,1,2.0
M01869,2024-05-05,Retail,Ghana,SME,Referral,2643.3,1,1,8.0
M01870,2025-03-07,Education,Nigeria,SME,Referral,3735.29,1,1,13.0
M01871,2024-07-13,SaaS,Kenya,SME,Paid Ads,3571.99,1,1,2.0
M01872,2024-08-21,Logistics,Kenya,Mid-Market,Referral,4474.17,1,0,18.0
M01873,2025-04-26,Hospitality,Nigeria,SME,Referral,3747.07,1,1,0.0
M01874,2025-03-27,Retail,Ghana,SME,Partnership,4555.18,1,0,16.0
M01875,2024-07-12,Healthcare,Kenya,Enterprise,Sales Team,3978.06,1,1,0.0
M01876,2025-05-15,Logistics,Nigeria,Enterprise,Partnership,2967.14,1,1,11.0
M01877,2024-04-06,Education,Ghana,Mid-Market,Referral,7326.3,1,1,14.0
M01878,2024-01-28,Education,Ghana,Enterprise,Partnership,3238.99,0,0,
M01879,2025-03-29,Gaming,Ghana,Enterprise,Organic,1149.01,1,1,4.0
M01880,2025-02-05,Gaming,Nigeria,SME,Partnership,13649.88,1,0,0.0
M01881,2024-07-17,Healthcare,South Africa,Enterprise,Sales Team,1013.13,1,1,5.0
M01882,2024-04-01,Healthcare,Kenya,Enterprise,Sales Team,2937.64,1,1,2.0
M01883,2025-01-01,Gaming,South Africa,Mid-Market,Partnership,2544.29,1,1,6.0
M01884,2024-07-24,E-commerce,Ghana,SME,Referral,2837.29,1,0,13.0
M01885,2024-08-19,Logistics,South Africa,SME,Paid Ads,2884.77,1,0,9.0
M01886,2024-08-05,Hospitality,Ghana,Mid-Market,Paid Ads,3599.04,1,0,9.0
M01887,2024-10-08,SaaS,Ghana,SME,Paid Ads,1494.82,1,1,6.0
M01888,2024-08-15,Healthcare,Ghana,Enterprise,Organic,2213.21,1,0,11.0
M01889,2024-08-26,Healthcare,South Africa,Mid-Market,Sales Team,5230.84,1,0,0.0
M01890,2024-08-09,Hospitality,Kenya,Mid-Market,Paid Ads,1852.72,1,1,17.0
M01891,2024-05-19,Hospitality,Nigeria,SME,Sales Team,3825.96,1,0,12.0
M01892,2024-04-29,Education,Nigeria,Mid-Market,Organic,2184.3,1,0,1.0
M01893,2024-05-30,SaaS,Kenya,SME,Organic,10178.47,1,1,0.0
M01894,2024-03-01,SaaS,Kenya,SME,Partnership,1651.76,1,1,12.0
M01895,2024-04-12,Healthcare,Ghana,Enterprise,Paid Ads,2259.6,1,0,6.0
M01896,2024-05-08,Education,Kenya,SME,Partnership,3352.35,1,1,14.0
M01897,2024-03-11,Education,Nigeria,Mid-Market,Paid Ads,6320.94,0,1,
M01898,2025-02-25,Healthcare,South Africa,Mid-Market,Partnership,5324.47,1,0,12.0
M01899,2025-01-22,E-commerce,South Africa,Enterprise,Partnership,3574.2,1,0,7.0
M01900,2025-01-24,Retail,South Africa,SME,Referral,12212.73,0,0,
M01901,2025-01-05,Logistics,South Africa,SME,Partnership,12892.44,1,0,11.0
M01902,2024-10-27,Gaming,South Africa,Mid-Market,Organic,1726.14,1,1,8.0
M01903,2024-06-09,Logistics,South Africa,Enterprise,Sales Team,2211.98,0,1,
M01904,2024-04-17,Gaming,South Africa,Enterprise,Organic,2252.44,1,1,10.0
M01905,2024-07-10,Retail,Ghana,Mid-Market,Organic,3991.83,1,1,4.0
M01906,2024-09-12,Healthcare,Kenya,SME,Sales Team,1209.38,1,1,21.0
M01907,2024-08-05,Hospitality,Kenya,Mid-Market,Partnership,2241.79,1,0,13.0
M01908,2024-01-12,E-commerce,Ghana,SME,Paid Ads,1878.45,1,1,9.0
M01909,2024-10-17,Hospitality,South Africa,SME,Sales Team,3349.84,0,1,
M01910,2024-02-02,Hospitality,Ghana,Mid-Market,Organic,5085.28,1,0,0.0
M01911,2024-06-17,Gaming,Kenya,SME,Referral,9488.28,1,0,10.0
M01912,2024-02-23,Retail,Nigeria,Enterprise,Partnership,1411.12,0,0,
M01913,2024-09-07,E-commerce,Ghana,SME,Organic,8121.74,1,0,6.0
M01914,2025-04-11,Hospitality,Kenya,SME,Referral,22056.88,1,1,12.0
M01915,2024-05-29,SaaS,South Africa,SME,Paid Ads,2384.19,0,0,
M01916,2024-09-22,E-commerce,Ghana,Mid-Market,Sales Team,6115.12,1,0,1.0
M01917,2024-07-19,Retail,Nigeria,SME,Partnership,2104.06,1,0,0.0
M01918,2024-08-02,Gaming,Nigeria,Mid-Market,Referral,1266.66,1,1,13.0
M01919,2024-03-07,Logistics,Kenya,Mid-Market,Sales Team,5090.61,1,1,9.0
M01920,2024-03-22,Education,Ghana,Enterprise,Sales Team,2427.35,1,1,4.0
M01921,2024-05-21,Logistics,Nigeria,SME,Sales Team,5617.97,1,1,0.0
M01922,2024-02-02,Hospitality,Ghana,Enterprise,Paid Ads,7209.28,1,1,2.0
M01923,2025-04-11,Gaming,South Africa,Mid-Market,Partnership,3629.29,1,1,19.0
M01924,2024-01-21,SaaS,Kenya,Enterprise,Sales Team,436.5,1,1,4.0
M01925,2024-06-26,Education,South Africa,Enterprise,Referral,4191.16,1,1,18.0
M01926,2024-07-31,Logistics,Ghana,Enterprise,Sales Team,6773.75,1,0,6.0
M01927,2024-08-22,Hospitality,Ghana,Enterprise,Partnership,2027.82,1,1,8.0
M01928,2024-02-18,Hospitality,Nigeria,SME,Referral,16281.64,1,1,2.0
M01929,2024-05-20,Education,Nigeria,Enterprise,Referral,3844.07,1,0,9.0
M01930,2025-04-10,Gaming,South Africa,Enterprise,Organic,1624.26,0,0,
M01931,2024-07-07,SaaS,Nigeria,Enterprise,Paid Ads,8991.33,1,1,5.0
M01932,2024-07-28,Gaming,Ghana,Mid-Market,Referral,2936.87,1,0,11.0
M01933,2024-09-16,E-commerce,South Africa,SME,Organic,5655.74,1,0,6.0
M01934,2024-11-23,Gaming,South Africa,Mid-Market,Sales Team,1403.31,1,0,7.0
M01935,2025-03-14,Logistics,South Africa,SME,Organic,918.34,0,0,
M01936,2024-05-08,SaaS,Ghana,Mid-Market,Sales Team,3292.05,1,0,8.0
M01937,2024-09-05,Gaming,Nigeria,SME,Partnership,2794.88,1,1,4.0
M01938,2024-12-02,Logistics,South Africa,SME,Sales Team,7869.65,1,1,11.0
M01939,2025-02-24,Education,Ghana,SME,Organic,10659.14,1,0,10.0
M01940,2024-11-06,SaaS,Ghana,Mid-Market,Organic,2025.23,1,1,4.0
M01941,2024-09-30,Hospitality,Ghana,SME,Organic,5097.82,0,1,
M01942,2024-12-12,Education,Ghana,Mid-Market,Paid Ads,9543.14,1,0,1.0
M01943,2024-04-01,Logistics,Nigeria,Enterprise,Partnership,5784.14,1,1,9.0
M01944,2024-04-20,Gaming,Nigeria,Enterprise,Partnership,905.71,1,1,8.0
M01945,2024-11-24,SaaS,South Africa,Enterprise,Paid Ads,1465.12,0,0,
M01946,2024-08-15,E-commerce,Nigeria,SME,Sales Team,807.92,1,1,8.0
M01947,2025-01-27,Logistics,Ghana,Mid-Market,Referral,898.32,1,1,0.0
M01948,2024-04-12,SaaS,Nigeria,Mid-Market,Organic,6222.48,1,0,2.0
M01949,2024-01-08,Healthcare,Ghana,Enterprise,Organic,3825.98,1,1,10.0
M01950,2024-04-22,SaaS,Ghana,Enterprise,Referral,2915.09,1,1,11.0
M01951,2024-01-23,Hospitality,Nigeria,Mid-Market,Paid Ads,15142.4,1,1,1.0
M01952,2024-10-14,Logistics,Ghana,Enterprise,Sales Team,4052.98,1,1,1.0
M01953,2025-04-25,Hospitality,Nigeria,SME,Referral,1980.87,1,0,4.0
M01954,2024-02-24,Healthcare,Kenya,SME,Organic,6411.95,1,0,9.0
M01955,2024-07-24,Healthcare,Nigeria,Mid-Market,Referral,9721.21,1,1,5.0
M01956,2024-08-22,Logistics,Nigeria,Enterprise,Paid Ads,5636.05,1,1,4.0
M01957,2024-11-28,Healthcare,Nigeria,SME,Referral,2908.69,1,0,9.0
M01958,2024-07-29,Education,South Africa,SME,Partnership,1672.1,0,1,
M01959,2025-02-09,Retail,Kenya,SME,Partnership,10309.08,1,1,16.0
M01960,2024-06-15,Hospitality,Ghana,Mid-Market,Referral,4648.03,1,1,15.0
M01961,2024-11-21,Healthcare,South Africa,SME,Paid Ads,1529.55,0,1,
M01962,2024-01-10,Gaming,South Africa,Enterprise,Referral,3471.22,1,0,4.0
M01963,2024-09-14,E-commerce,Ghana,SME,Partnership,1746.95,1,1,0.0
M01964,2025-01-23,SaaS,Kenya,SME,Sales Team,4591.06,1,1,0.0
M01965,2025-01-22,Logistics,Nigeria,SME,Referral,3141.74,1,1,11.0
M01966,2024-07-10,Gaming,Kenya,SME,Referral,1823.53,1,1,17.0
M01967,2024-07-11,Logistics,Nigeria,SME,Partnership,2569.68,1,1,12.0
M01968,2025-04-29,Gaming,Kenya,SME,Paid Ads,1402.24,1,1,7.0
M01969,2024-06-11,E-commerce,South Africa,Enterprise,Paid Ads,7790.07,1,0,10.0
M01970,2025-01-19,E-commerce,Ghana,Enterprise,Paid Ads,5432.69,1,0,2.0
M01971,2024-06-24,Logistics,Ghana,Enterprise,Organic,14889.62,1,1,4.0
M01972,2025-04-09,Logistics,Ghana,Enterprise,Sales Team,2000.18,1,1,5.0
M01973,2024-09-23,Healthcare,Ghana,Mid-Market,Organic,2011.12,1,0,4.0
M01974,2024-02-03,Gaming,Nigeria,SME,Organic,6780.8,1,0,11.0
M01975,2024-11-20,Retail,Ghana,SME,Organic,1466.45,1,1,13.0
M01976,2024-03-29,Logistics,Ghana,Enterprise,Organic,2943.93,1,0,15.0
M01977,2024-08-06,Gaming,Kenya,SME,Referral,2565.0,1,1,6.0
M01978,2024-05-05,Hospitality,Ghana,Enterprise,Referral,2713.6,1,1,9.0
M01979,2024-06-04,Education,South Africa,Enterprise,Referral,7788.56,1,1,4.0
M01980,2024-05-19,Gaming,Nigeria,Mid-Market,Sales Team,6398.99,1,0,12.0
M01981,2024-07-12,Retail,South Africa,Mid-Market,Sales Team,1861.06,1,1,9.0
M01982,2024-09-15,Hospitality,Ghana,Mid-Market,Organic,2284.33,1,0,7.0
M01983,2025-01-25,Hospitality,South Africa,SME,Paid Ads,2331.44,1,1,8.0
M01984,2024-10-31,Retail,Ghana,Mid-Market,Sales Team,3532.44,1,1,6.0
M01985,2024-08-25,Education,South Africa,Mid-Market,Sales Team,3096.71,1,1,10.0
M01986,2024-10-14,Gaming,Nigeria,Mid-Market,Referral,4071.28,1,1,14.0
M01987,2025-01-01,Gaming,Ghana,SME,Referral,6993.65,0,1,
M01988,2024-01-03,E-commerce,Kenya,Mid-Market,Sales Team,6210.7,1,1,3.0
M01989,2025-04-18,Hospitality,South Africa,Enterprise,Paid Ads,7556.03,1,1,10.0
M01990,2024-07-15,Gaming,Kenya,Enterprise,Partnership,3368.61,1,1,2.0
M01991,2024-02-06,Hospitality,Nigeria,SME,Sales Team,4574.64,1,0,0.0
M01992,2025-04-22,Retail,Ghana,Mid-Market,Paid Ads,2720.56,1,1,10.0
M01993,2025-01-29,Healthcare,South Africa,Enterprise,Paid Ads,2821.43,1,1,3.0
M01994,2024-12-22,E-commerce,South Africa,Mid-Market,Referral,3704.95,1,1,6.0
M01995,2024-05-04,Gaming,Nigeria,Mid-Market,Organic,6837.99,1,1,5.0
M01996,2024-12-23,Retail,Kenya,Enterprise,Sales Team,2592.61,1,1,5.0
M01997,2025-04-28,Retail,Kenya,SME,Partnership,7218.6,1,1,11.0
M01998,2024-10-23,Retail,Nigeria,SME,Organic,2647.23,1,1,14.0
M01999,2024-11-25,Hospitality,South Africa,Enterprise,Partnership,2920.9,1,0,9.0
M02000,2025-05-13,SaaS,Ghana,Mid-Market,Referral,3059.97,1,1,22.0
M02001,2025-02-28,Hospitality,Kenya,Enterprise,Paid Ads,5461.25,1,1,3.0
M02002,2024-09-13,Hospitality,Kenya,Enterprise,Sales Team,2118.95,1,1,0.0
M02003,2025-01-20,SaaS,Nigeria,Enterprise,Partnership,7256.31,1,1,17.0
M02004,2025-02-01,Healthcare,Ghana,Mid-Market,Referral,3772.7,1,1,5.0
M02005,2025-04-21,Hospitality,Kenya,SME,Referral,1982.26,1,0,11.0
M02006,2025-02-21,Gaming,Nigeria,SME,Organic,6857.4,1,0,6.0
M02007,2025-01-31,Hospitality,South Africa,Enterprise,Paid Ads,395.22,1,0,9.0
M02008,2025-01-10,Hospitality,Ghana,SME,Paid Ads,2735.34,1,0,6.0
M02009,2024-04-05,Retail,Ghana,Mid-Market,Referral,2990.19,1,1,11.0
M02010,2024-09-14,SaaS,South Africa,Enterprise,Referral,3121.75,1,0,12.0
M02011,2024-04-05,Logistics,Nigeria,Enterprise,Referral,9739.98,1,1,12.0
M02012,2025-02-18,Logistics,Kenya,Mid-Market,Sales Team,7822.14,1,1,14.0
M02013,2024-11-16,SaaS,Ghana,SME,Paid Ads,6247.16,1,1,5.0
M02014,2024-02-13,Hospitality,Nigeria,Mid-Market,Organic,14670.18,1,1,15.0
M02015,2024-06-24,E-commerce,Ghana,Mid-Market,Sales Team,4251.45,1,1,13.0
M02016,2024-12-10,SaaS,Nigeria,SME,Paid Ads,3562.32,1,1,9.0
M02017,2025-01-19,E-commerce,Nigeria,SME,Referral,3881.82,1,0,11.0
M02018,2024-09-24,E-commerce,South Africa,Enterprise,Partnership,1166.27,0,0,
M02019,2025-05-07,Education,South Africa,Mid-Market,Paid Ads,5302.9,1,0,13.0
M02020,2024-11-05,Hospitality,Kenya,Mid-Market,Paid Ads,5357.08,1,1,18.0
M02021,2024-06-10,Logistics,Kenya,Enterprise,Sales Team,583.81,1,1,0.0
M02022,2024-07-12,E-commerce,Kenya,Mid-Market,Organic,5020.76,1,1,14.0
M02023,2024-01-02,Gaming,South Africa,Enterprise,Referral,5934.19,1,1,13.0
M02024,2024-01-14,SaaS,Kenya,Enterprise,Referral,2450.71,1,0,7.0
M02025,2024-07-07,Gaming,South Africa,Enterprise,Sales Team,5586.04,1,1,6.0
M02026,2024-12-04,Logistics,Nigeria,Enterprise,Paid Ads,1944.5,1,1,0.0
M02027,2024-01-09,Healthcare,Nigeria,Enterprise,Paid Ads,728.19,1,0,1.0
M02028,2024-12-13,Gaming,Ghana,Enterprise,Sales Team,6179.7,1,1,8.0
M02029,2024-07-23,SaaS,Kenya,Mid-Market,Sales Team,350.73,1,0,5.0
M02030,2024-12-03,SaaS,South Africa,Mid-Market,Partnership,2454.74,1,0,11.0
M02031,2024-04-09,Retail,Nigeria,SME,Sales Team,2785.24,1,0,8.0
M02032,2025-02-11,SaaS,Kenya,Enterprise,Partnership,5062.63,1,0,0.0
M02033,2025-03-23,Gaming,Ghana,Mid-Market,Organic,3833.73,1,1,17.0
M02034,2024-09-03,Logistics,Ghana,SME,Referral,891.89,1,1,16.0
M02035,2025-01-20,SaaS,Nigeria,Mid-Market,Organic,1773.5,1,0,1.0
M02036,2024-03-23,Healthcare,South Africa,Mid-Market,Referral,2211.66,1,1,13.0
M02037,2025-01-03,Education,South Africa,Enterprise,Organic,5412.87,1,0,2.0
M02038,2024-12-06,Retail,South Africa,SME,Paid Ads,6245.56,1,1,3.0
M02039,2025-03-22,Logistics,Nigeria,Enterprise,Paid Ads,1147.5,1,1,5.0
M02040,2024-07-12,Hospitality,South Africa,SME,Referral,4866.29,1,0,0.0
M02041,2024-05-12,SaaS,Kenya,SME,Organic,4787.1,1,1,1.0
M02042,2024-02-15,Healthcare,Ghana,Enterprise,Organic,3152.32,1,1,11.0
M02043,2024-10-20,Healthcare,Ghana,Mid-Market,Sales Team,3719.84,1,0,0.0
M02044,2024-10-22,E-commerce,Kenya,SME,Partnership,3434.55,1,1,9.0
M02045,2024-10-01,Logistics,South Africa,Mid-Market,Paid Ads,4416.48,1,0,8.0
M02046,2025-01-29,Healthcare,Ghana,Enterprise,Partnership,8141.06,0,1,
M02047,2024-10-29,Logistics,Nigeria,Mid-Market,Organic,4277.86,1,1,1.0
M02048,2024-10-02,Gaming,Kenya,SME,Paid Ads,2175.83,1,1,12.0
M02049,2025-03-04,Logistics,South Africa,Enterprise,Sales Team,921.86,1,0,4.0
M02050,2024-03-16,Education,Ghana,Enterprise,Organic,3514.14,1,0,8.0
M02051,2024-11-02,Healthcare,Kenya,Enterprise,Organic,1761.95,1,1,10.0
M02052,2024-05-20,Gaming,Ghana,Mid-Market,Paid Ads,709.62,1,0,5.0
M02053,2024-12-26,Hospitality,Nigeria,Mid-Market,Referral,1897.51,1,1,7.0
M02054,2025-02-27,Logistics,Ghana,Enterprise,Organic,9994.53,0,1,
M02055,2025-04-17,Retail,South Africa,Enterprise,Sales Team,4704.61,1,1,4.0
M02056,2024-06-02,Retail,Nigeria,Enterprise,Sales Team,7080.43,1,1,15.0
M02057,2024-06-21,Hospitality,South Africa,Mid-Market,Sales Team,3565.16,1,1,7.0
M02058,2024-07-19,SaaS,Kenya,Mid-Market,Referral,2463.7,1,0,0.0
M02059,2024-12-24,Hospitality,Nigeria,SME,Paid Ads,4177.51,1,1,11.0
M02060,2025-01-20,E-commerce,Kenya,Mid-Market,Referral,2698.39,1,0,7.0
M02061,2024-10-22,Retail,South Africa,Enterprise,Sales Team,724.58,1,1,13.0
M02062,2024-05-29,Retail,Ghana,SME,Referral,5215.73,1,0,1.0
M02063,2025-01-11,E-commerce,Kenya,Enterprise,Partnership,1579.23,1,1,8.0
M02064,2024-02-22,Retail,South Africa,Mid-Market,Referral,730.73,1,1,12.0
M02065,2025-04-19,E-commerce,Nigeria,Mid-Market,Sales Team,407.75,1,1,3.0
M02066,2024-04-01,E-commerce,Nigeria,Enterprise,Paid Ads,4453.78,1,1,18.0
M02067,2024-10-30,Hospitality,Ghana,Enterprise,Sales Team,1589.37,1,1,10.0
M02068,2024-05-05,E-commerce,Nigeria,SME,Sales Team,3671.63,1,1,1.0
M02069,2024-09-07,Education,Ghana,Enterprise,Sales Team,1746.72,1,0,10.0
M02070,2025-02-01,SaaS,South Africa,Enterprise,Sales Team,3209.0,1,1,11.0
M02071,2024-05-20,Gaming,Kenya,SME,Organic,1912.83,1,1,0.0
M02072,2024-02-29,SaaS,Nigeria,Mid-Market,Partnership,4313.17,1,1,7.0
M02073,2024-04-25,E-commerce,South Africa,Mid-Market,Organic,4845.65,1,0,3.0
M02074,2025-02-10,Retail,South Africa,Mid-Market,Sales Team,6849.07,1,1,6.0
M02075,2024-06-01,Retail,Nigeria,Mid-Market,Organic,6263.23,1,1,5.0
M02076,2024-12-31,Retail,South Africa,Enterprise,Organic,4041.27,0,1,
M02077,2024-07-20,Gaming,Nigeria,Enterprise,Partnership,7912.14,1,1,6.0
M02078,2024-10-02,SaaS,Ghana,Enterprise,Organic,4909.94,1,0,10.0
M02079,2024-04-02,Retail,Nigeria,Enterprise,Sales Team,937.38,1,0,16.0
M02080,2025-02-13,Healthcare,Nigeria,SME,Referral,5223.54,1,0,3.0
M02081,2024-10-21,Logistics,Ghana,SME,Partnership,5886.64,1,0,6.0
M02082,2024-05-11,E-commerce,Nigeria,SME,Partnership,1870.73,1,1,7.0
M02083,2024-06-01,Healthcare,Ghana,Mid-Market,Organic,1193.92,1,1,4.0
M02084,2024-05-07,Education,Nigeria,Enterprise,Paid Ads,3283.7,1,0,13.0
M02085,2024-12-03,Gaming,Ghana,Enterprise,Sales Team,7911.82,1,0,8.0
M02086,2024-12-21,Healthcare,Kenya,Enterprise,Partnership,4793.86,1,0,11.0
M02087,2024-09-18,Logistics,Nigeria,Enterprise,Organic,7359.09,1,0,0.0
M02088,2024-05-01,E-commerce,Ghana,SME,Paid Ads,141.84,1,1,6.0
M02089,2025-03-14,Logistics,Ghana,Enterprise,Partnership,2883.27,1,1,8.0
M02090,2024-04-20,Healthcare,Kenya,SME,Partnership,1550.25,0,1,
M02091,2024-08-04,SaaS,Kenya,Mid-Market,Sales Team,3640.41,1,0,15.0
