transaction_id,merchant_id,transaction_date,payment_method,transaction_value_ngn,transaction_success,failure_reason,paystack_revenue_ngn,refund_flag,fraud_flag
T0024549,M00963,2025-07-09,Mobile Money,56444.18,1,,846.66,0,0
T0024550,M02690,2024-09-02,Bank Transfer,3397.53,1,,50.96,0,0
T0024551,M00640,2025-11-11,Bank Transfer,61692.42,1,,925.39,0,0
T0024552,M02152,2025-09-07,QR,50356.4,1,,755.35,0,0
T0024553,M02489,2026-02-08,Mobile Money,31603.58,1,,474.05,0,0
T0024554,M00243,2025-02-01,Bank Transfer,14945.29,1,,224.18,0,0
T0024555,M02766,2025-07-08,Mobile Money,32383.74,1,,485.76,0,0
T0024556,M00125,2024-08-12,USSD,16174.98,1,,242.62,0,0
T0024557,M00570,2025-03-26,Mobile Money,9658.33,1,,144.87,0,0
T0024558,M00470,2024-04-04,QR,30707.0,1,,460.6,0,0
T0024559,M01177,2024-06-29,Card,28041.55,1,,420.62,0,0
T0024560,M01581,2026-03-08,QR,84758.14,1,,1271.37,0,0
T0024561,M02697,2025-03-08,Mobile Money,19058.62,1,,285.88,0,0
T0024562,M01942,2025-11-29,Mobile Money,8401.51,1,,126.02,0,0
T0024563,M01382,2025-07-09,Bank Transfer,3274.14,1,,49.11,0,0
T0024564,M00993,2025-04-24,Bank Transfer,9129.05,0,Card Declined,0.0,0,0
T0024565,M02723,2025-06-26,Mobile Money,63277.14,1,,949.16,0,0
T0024566,M01928,2024-06-03,Mobile Money,9879.83,1,,148.2,0,0
T0024567,M02995,2025-02-25,Bank Transfer,1742.86,1,,26.14,0,0
T0024568,M00477,2024-10-21,QR,40724.77,1,,610.87,0,0
T0024569,M01371,2026-01-07,Mobile Money,10749.77,1,,161.25,0,0
T0024570,M00658,2024-05-09,QR,26757.21,1,,401.36,1,0
T0024571,M02948,2025-08-23,Card,7868.28,1,,118.02,0,0
T0024572,M02963,2025-06-23,Bank Transfer,11372.0,1,,170.58,0,0
T0024573,M01623,2026-01-26,Mobile Money,17425.96,0,Insufficient Funds,0.0,0,0
T0024574,M01208,2024-06-13,Bank Transfer,3454.48,1,,51.82,0,0
T0024575,M02271,2024-07-07,QR,19051.78,1,,285.78,0,0
T0024576,M01786,2025-01-02,Card,6090.37,1,,91.36,0,0
T0024577,M02382,2025-04-29,QR,58571.87,1,,878.58,0,0
T0024578,M00220,2025-06-13,QR,3535.26,1,,53.03,0,0
T0024579,M00426,2024-11-15,USSD,24183.86,1,,362.76,0,0
T0024580,M01308,2025-06-01,Bank Transfer,2786.85,1,,41.8,0,0
T0024581,M02925,2025-10-05,USSD,23082.86,1,,346.24,0,0
T0024582,M02614,2025-05-03,Mobile Money,5227.48,1,,78.41,0,0
T0024583,M00040,2024-05-10,USSD,6075.69,1,,91.14,0,0
T0024584,M00455,2025-05-12,Bank Transfer,18468.35,1,,277.03,0,0
T0024585,M00822,2025-07-10,Mobile Money,2374.78,1,,35.62,0,0
T0024586,M00656,2024-11-04,Mobile Money,89710.57,1,,1345.66,0,0
T0024587,M01174,2024-12-22,Card,185512.56,1,,2782.69,0,0
T0024588,M01607,2025-10-02,Bank Transfer,5074.33,1,,76.11,1,0
T0024589,M02011,2024-12-03,Card,3245.35,1,,48.68,0,0
T0024590,M01000,2024-11-29,QR,6296.06,1,,94.44,0,0
T0024591,M00954,2025-05-31,Card,3724.53,1,,55.87,0,0
T0024592,M02746,2024-09-05,Mobile Money,15104.75,1,,226.57,0,0
T0024593,M02687,2024-09-18,QR,1620.41,1,,24.31,0,0
T0024594,M00085,2025-07-21,Mobile Money,167249.83,1,,2508.75,0,0
T0024595,M02917,2025-08-13,Mobile Money,34588.9,1,,518.83,0,1
T0024596,M00309,2025-02-01,QR,88099.25,1,,1321.49,0,0
T0024597,M02128,2025-12-29,Mobile Money,18239.94,1,,273.6,0,0
T0024598,M00605,2024-11-26,Bank Transfer,53341.36,1,,800.12,0,0
T0024599,M00296,2025-08-25,Card,47741.82,1,,716.13,0,0
T0024600,M00309,2024-07-19,Card,14637.21,1,,219.56,0,0
T0024601,M02221,2024-12-08,USSD,18305.08,1,,274.58,0,0
T0024602,M01113,2024-03-08,USSD,5807.81,1,,87.12,0,1
T0024603,M01987,2026-01-22,USSD,11548.09,1,,173.22,0,0
T0024604,M01174,2025-08-03,Card,6460.89,0,Card Declined,0.0,0,0
T0024605,M00904,2025-07-06,Card,6522.24,1,,97.83,0,0
T0024606,M02848,2024-11-12,Card,7268.22,1,,109.02,0,0
T0024607,M01982,2025-01-31,USSD,2603.91,0,Card Declined,0.0,0,0
T0024608,M02462,2024-09-04,Mobile Money,9608.61,1,,144.13,0,0
T0024609,M02509,2025-05-29,Bank Transfer,4161.11,1,,62.42,0,0
T0024610,M00584,2025-11-26,USSD,25250.89,1,,378.76,0,0
T0024611,M00831,2025-01-29,Mobile Money,19438.67,1,,291.58,0,0
T0024612,M01018,2024-08-21,Bank Transfer,2424.89,1,,36.37,0,0
T0024613,M00815,2024-12-30,USSD,19590.96,1,,293.86,0,0
T0024614,M01822,2024-09-19,Bank Transfer,6246.44,1,,93.7,0,0
T0024615,M02817,2025-01-18,Bank Transfer,39061.54,0,Card Declined,0.0,0,0
T0024616,M01581,2025-09-08,QR,33802.57,1,,507.04,0,0
T0024617,M00994,2024-11-26,QR,3052.76,1,,45.79,0,0
T0024618,M02937,2025-04-05,USSD,13431.08,0,Fraud Flag,0.0,0,0
T0024619,M00710,2025-07-10,Card,66633.41,1,,999.5,0,0
T0024620,M02135,2025-03-01,Bank Transfer,39331.93,1,,589.98,0,0
T0024621,M01514,2025-01-16,QR,7991.75,1,,119.88,0,0
T0024622,M01467,2024-08-09,Bank Transfer,12467.63,1,,187.01,0,0
T0024623,M02380,2025-07-21,QR,15811.49,1,,237.17,0,0
T0024624,M02016,2025-05-04,Bank Transfer,10555.83,1,,158.34,0,0
T0024625,M00548,2025-02-18,Bank Transfer,34747.27,1,,521.21,0,0
T0024626,M02985,2025-04-13,QR,12382.09,1,,185.73,0,0
T0024627,M00235,2025-11-20,Bank Transfer,12364.69,1,,185.47,0,0
T0024628,M01041,2024-05-14,Mobile Money,15108.87,1,,226.63,0,0
T0024629,M02396,2026-02-25,Bank Transfer,59710.65,1,,895.66,1,0
T0024630,M01677,2024-06-10,USSD,4990.24,1,,74.85,0,0
T0024631,M01044,2025-06-29,QR,59970.28,1,,899.55,0,0
T0024632,M00862,2024-03-03,USSD,10631.42,1,,159.47,0,0
T0024633,M00457,2024-12-04,USSD,2302.42,1,,34.54,0,0
T0024634,M01263,2024-07-01,QR,4188.63,1,,62.83,0,0
T0024635,M02503,2025-03-30,Card,4973.8,1,,74.61,0,0
T0024636,M00288,2025-04-26,Bank Transfer,61303.81,1,,919.56,0,0
T0024637,M02609,2025-03-29,Mobile Money,11532.77,1,,172.99,0,0
T0024638,M00693,2025-10-03,Mobile Money,18119.43,1,,271.79,0,0
T0024639,M02045,2025-03-13,Mobile Money,11845.72,1,,177.69,0,0
T0024640,M01656,2026-03-23,QR,1869.27,1,,28.04,0,0
T0024641,M00097,2025-02-11,Bank Transfer,21255.05,1,,318.83,0,0
T0024642,M01269,2024-11-24,Mobile Money,62487.62,1,,937.31,0,0
T0024643,M00510,2025-01-29,Mobile Money,6549.97,1,,98.25,0,0
T0024644,M00429,2025-02-27,QR,72201.92,1,,1083.03,0,0
T0024645,M00091,2025-11-14,USSD,20844.26,1,,312.66,0,0
T0024646,M01326,2024-09-24,Bank Transfer,4573.23,1,,68.6,0,0
T0024647,M01751,2024-12-03,Mobile Money,7417.0,1,,111.25,0,0
T0024648,M00550,2025-04-22,Bank Transfer,24544.31,1,,368.16,0,0
T0024649,M00315,2024-06-03,Mobile Money,13313.12,1,,199.7,0,0
T0024650,M02789,2025-06-07,Bank Transfer,124586.85,1,,1868.8,0,0
T0024651,M00189,2025-06-04,Card,9459.72,1,,141.9,0,0
T0024652,M01827,2025-06-15,USSD,11909.4,1,,178.64,0,0
T0024653,M01997,2026-02-16,Mobile Money,3124.7,1,,46.87,0,0
T0024654,M01617,2026-01-31,Mobile Money,14738.96,1,,221.08,0,0
T0024655,M01430,2025-10-06,Card,8666.35,1,,130.0,0,0
T0024656,M02830,2025-05-08,USSD,2836.38,1,,42.55,0,0
T0024657,M00935,2025-03-06,USSD,7932.59,1,,118.99,0,0
T0024658,M02840,2024-11-23,Mobile Money,15457.8,1,,231.87,0,0
T0024659,M01810,2025-07-08,Mobile Money,13298.53,1,,199.48,0,0
T0024660,M00690,2025-02-20,Mobile Money,27414.8,1,,411.22,0,0
T0024661,M02893,2025-09-03,QR,3196.15,1,,47.94,0,0
T0024662,M01577,2025-10-01,Bank Transfer,3801.05,1,,57.02,0,0
T0024663,M01829,2025-06-30,Mobile Money,7123.56,1,,106.85,0,0
T0024664,M00491,2024-05-08,Card,10966.7,1,,164.5,0,0
T0024665,M01069,2024-12-22,QR,1435.38,1,,21.53,0,0
T0024666,M02022,2025-03-24,Mobile Money,29112.77,1,,436.69,0,0
T0024667,M01974,2025-02-07,USSD,12832.98,1,,192.49,0,0
T0024668,M00234,2025-06-25,QR,58399.12,1,,875.99,0,0
T0024669,M01428,2025-03-30,Mobile Money,28932.73,1,,433.99,0,0
T0024670,M02633,2026-01-26,Bank Transfer,6575.91,1,,98.64,0,0
T0024671,M01430,2025-02-24,QR,4079.46,1,,61.19,0,0
T0024672,M02729,2024-04-16,Card,12565.79,1,,188.49,0,0
T0024673,M01422,2025-06-14,USSD,45513.57,1,,682.7,0,0
T0024674,M01757,2024-08-11,Bank Transfer,16172.13,1,,242.58,0,0
T0024675,M02525,2025-06-16,Mobile Money,19070.75,1,,286.06,0,0
T0024676,M02739,2025-02-28,Card,10897.88,1,,163.47,0,0
T0024677,M02582,2025-01-27,Mobile Money,20220.0,1,,303.3,0,0
T0024678,M00589,2025-02-01,QR,3683.99,1,,55.26,0,0
T0024679,M00045,2025-09-27,USSD,29476.65,1,,442.15,0,0
T0024680,M01776,2025-02-24,Mobile Money,17565.58,1,,263.48,0,0
T0024681,M02493,2024-06-15,Bank Transfer,14436.75,1,,216.55,1,0
T0024682,M02278,2025-01-16,QR,78554.47,1,,1178.32,0,0
T0024683,M01392,2026-04-17,Card,7003.82,1,,105.06,0,0
T0024684,M00619,2026-03-02,Mobile Money,22965.25,1,,344.48,0,0
T0024685,M02296,2025-11-22,Bank Transfer,12988.51,1,,194.83,0,0
T0024686,M02767,2025-07-09,Bank Transfer,5433.42,1,,81.5,0,0
T0024687,M02770,2025-05-30,Card,2790.29,0,Bank Downtime,0.0,0,0
T0024688,M00936,2024-07-18,Card,7141.9,1,,107.13,0,0
T0024689,M00791,2025-12-17,QR,37823.23,1,,567.35,0,0
T0024690,M01847,2025-05-16,USSD,25233.29,1,,378.5,0,0
T0024691,M00334,2025-02-28,Card,3539.52,1,,53.09,0,0
T0024692,M00724,2024-06-20,Card,15958.51,1,,239.38,0,0
T0024693,M00304,2025-06-08,QR,1628.06,1,,24.42,0,0
T0024694,M00100,2025-06-19,Mobile Money,10500.31,1,,157.5,0,0
T0024695,M01993,2025-05-27,Mobile Money,10259.16,1,,153.89,0,0
T0024696,M02231,2024-12-15,Bank Transfer,90947.24,1,,1364.21,0,0
T0024697,M02772,2024-05-14,Mobile Money,7846.45,1,,117.7,0,0
T0024698,M02630,2025-02-14,Mobile Money,3416.31,1,,51.24,0,0
T0024699,M01703,2024-04-25,Card,26118.54,1,,391.78,0,0
T0024700,M01370,2024-08-16,QR,26021.74,1,,390.33,0,0
T0024701,M01160,2025-07-22,Mobile Money,36232.09,1,,543.48,0,0
T0024702,M00782,2025-08-31,USSD,16669.92,1,,250.05,0,0
T0024703,M00040,2024-04-29,QR,6452.2,1,,96.78,0,0
T0024704,M00456,2024-11-25,Card,85190.95,1,,1277.86,0,0
T0024705,M01461,2025-02-17,Card,3892.46,1,,58.39,0,0
T0024706,M00688,2025-05-15,Card,14064.23,1,,210.96,0,0
T0024707,M02732,2025-04-29,Mobile Money,83843.51,1,,1257.65,0,0
T0024708,M02964,2025-01-03,QR,8689.96,0,Card Declined,0.0,0,0
T0024709,M01550,2025-12-08,Card,50911.12,1,,763.67,0,0
T0024710,M02515,2025-11-22,Mobile Money,29259.62,1,,438.89,0,0
T0024711,M01562,2025-02-12,USSD,23035.83,1,,345.54,0,0
T0024712,M00826,2025-06-07,QR,15213.63,1,,228.2,0,0
T0024713,M00817,2025-04-20,Bank Transfer,133589.17,1,,2003.84,0,0
T0024714,M00836,2024-08-03,Card,6350.04,1,,95.25,0,0
T0024715,M01798,2025-04-23,USSD,33965.42,1,,509.48,0,0
T0024716,M01794,2024-08-24,Bank Transfer,17706.44,0,Insufficient Funds,0.0,0,0
T0024717,M00354,2024-12-12,Mobile Money,3663.66,1,,54.95,0,0
T0024718,M01817,2024-10-25,Bank Transfer,2572.08,1,,38.58,0,0
T0024719,M02643,2024-11-18,Bank Transfer,66334.76,1,,995.02,0,0
T0024720,M00966,2025-07-11,Mobile Money,28317.39,1,,424.76,0,0
T0024721,M01081,2025-06-03,USSD,6089.99,1,,91.35,0,1
T0024722,M01265,2024-08-27,Bank Transfer,5122.89,1,,76.84,0,0
T0024723,M01970,2026-02-14,USSD,23653.81,1,,354.81,0,0
T0024724,M01966,2025-04-28,QR,24262.17,1,,363.93,0,0
T0024725,M02262,2024-01-21,Bank Transfer,44568.14,1,,668.52,0,0
T0024726,M01875,2025-08-02,Card,1414.59,0,Network Timeout,0.0,0,0
T0024727,M02516,2024-12-15,Bank Transfer,26729.57,1,,400.94,0,0
T0024728,M01357,2024-09-20,USSD,6595.9,1,,98.94,0,0
T0024729,M00295,2024-10-30,Card,1489.37,1,,22.34,0,0
T0024730,M02532,2025-04-20,Mobile Money,2912.36,1,,43.69,0,0
T0024731,M01468,2024-12-30,Mobile Money,5077.54,0,Bank Downtime,0.0,0,0
T0024732,M02043,2025-10-23,Card,2586.72,1,,38.8,0,0
T0024733,M00043,2025-07-14,Mobile Money,9915.68,1,,148.74,0,0
T0024734,M01450,2025-01-17,QR,5272.1,1,,79.08,0,0
T0024735,M01883,2025-01-24,Card,28185.73,1,,422.79,0,0
T0024736,M00544,2026-02-24,QR,49896.51,1,,748.45,0,0
T0024737,M00080,2025-10-27,Mobile Money,33934.58,1,,509.02,0,0
T0024738,M00134,2025-01-30,USSD,23393.98,1,,350.91,0,0
T0024739,M00409,2024-04-21,Mobile Money,25731.36,1,,385.97,0,0
T0024740,M00804,2025-05-07,Mobile Money,9603.01,1,,144.05,0,0
T0024741,M00303,2025-01-26,Card,16401.13,1,,246.02,1,0
T0024742,M00037,2025-05-11,Bank Transfer,36660.29,1,,549.9,0,0
T0024743,M00220,2024-10-15,USSD,4063.76,1,,60.96,0,0
T0024744,M00795,2025-03-10,Bank Transfer,3175.91,1,,47.64,0,0
T0024745,M01839,2025-05-24,Card,2783.65,1,,41.75,0,0
T0024746,M00186,2026-03-23,USSD,38117.92,1,,571.77,0,0
T0024747,M01674,2025-04-18,QR,6727.87,1,,100.92,0,0
T0024748,M02183,2025-05-06,Bank Transfer,6283.05,1,,94.25,0,0
T0024749,M02285,2025-06-27,USSD,1176.82,1,,17.65,0,0
T0024750,M00351,2025-03-07,Mobile Money,26276.79,1,,394.15,0,0
T0024751,M00575,2025-11-14,USSD,40298.6,1,,604.48,0,0
T0024752,M00434,2025-04-12,USSD,45572.2,1,,683.58,1,0
T0024753,M01077,2024-10-31,USSD,18411.06,1,,276.17,0,0
T0024754,M01594,2025-03-26,Card,49778.81,1,,746.68,0,0
T0024755,M02961,2025-08-29,Mobile Money,19433.34,1,,291.5,0,0
T0024756,M02373,2024-04-06,Bank Transfer,8418.33,1,,126.27,0,0
T0024757,M00689,2026-03-10,Card,8872.44,1,,133.09,0,0
T0024758,M02222,2025-06-03,QR,13109.41,1,,196.64,0,0
T0024759,M01322,2025-04-09,Mobile Money,10559.7,1,,158.4,0,0
T0024760,M02885,2025-01-22,USSD,34529.65,1,,517.94,0,0
T0024761,M00805,2025-01-17,QR,42223.23,1,,633.35,0,0
T0024762,M00951,2024-07-18,USSD,14527.76,1,,217.92,0,0
T0024763,M01537,2024-06-29,USSD,2858.29,1,,42.87,0,0
T0024764,M00462,2024-12-22,USSD,552.51,1,,8.29,0,0
T0024765,M00339,2025-12-24,QR,2100.36,1,,31.51,0,0
T0024766,M01646,2024-06-15,Card,56707.23,1,,850.61,0,0
T0024767,M02228,2025-08-08,QR,6142.36,1,,92.14,0,0
T0024768,M00736,2025-08-16,QR,6709.9,1,,100.65,0,0
T0024769,M01557,2026-01-23,QR,2108.24,1,,31.62,0,0
T0024770,M02644,2024-12-27,Mobile Money,125790.77,1,,1886.86,0,0
T0024771,M02100,2025-03-02,QR,13022.15,1,,195.33,0,0
T0024772,M01575,2026-02-10,Mobile Money,15704.78,1,,235.57,0,0
T0024773,M02875,2025-08-19,Mobile Money,3645.72,1,,54.69,0,0
T0024774,M02819,2024-12-14,QR,19452.16,1,,291.78,0,0
T0024775,M01485,2025-07-30,QR,13507.61,1,,202.61,0,0
T0024776,M02133,2024-10-14,QR,6297.68,1,,94.47,0,0
T0024777,M01321,2026-05-05,QR,95920.58,1,,1438.81,0,0
T0024778,M02698,2024-12-09,Mobile Money,55103.61,1,,826.55,0,0
T0024779,M01429,2025-05-17,Card,20495.72,1,,307.44,0,0
T0024780,M01561,2025-04-07,USSD,9924.38,1,,148.87,0,0
T0024781,M02154,2025-01-19,QR,19176.04,1,,287.64,0,0
T0024782,M01551,2026-01-01,USSD,18657.89,1,,279.87,0,0
T0024783,M02136,2025-04-14,Card,28777.26,1,,431.66,1,0
T0024784,M00211,2024-12-29,Card,27736.79,1,,416.05,0,0
T0024785,M02662,2024-07-21,QR,6833.14,1,,102.5,0,0
T0024786,M01166,2024-07-25,Mobile Money,24370.95,1,,365.56,0,0
T0024787,M01247,2024-11-28,Card,3381.5,1,,50.72,0,0
T0024788,M00643,2025-02-07,Card,13299.66,1,,199.49,0,0
T0024789,M01498,2025-08-03,Bank Transfer,3327.73,1,,49.92,0,0
T0024790,M01320,2025-09-17,USSD,3467.92,1,,52.02,0,0
T0024791,M02605,2025-04-13,QR,5378.03,1,,80.67,0,0
T0024792,M02144,2025-01-17,QR,28602.73,1,,429.04,0,0
T0024793,M00915,2025-04-07,Bank Transfer,5168.94,1,,77.53,0,0
T0024794,M01542,2024-05-02,Mobile Money,6375.01,1,,95.63,0,0
T0024795,M01001,2026-01-03,Bank Transfer,4210.33,0,Fraud Flag,0.0,0,0
T0024796,M01810,2025-01-12,Card,8638.21,1,,129.57,0,0
T0024797,M01788,2026-05-01,Mobile Money,158048.15,1,,2370.72,0,0
T0024798,M00148,2024-09-04,Bank Transfer,2369.63,1,,35.54,0,0
T0024799,M01500,2024-07-13,QR,10083.68,1,,151.26,0,0
T0024800,M00330,2025-06-14,Mobile Money,40479.49,1,,607.19,0,0
T0024801,M02989,2025-07-07,QR,8115.78,1,,121.74,0,0
T0024802,M00688,2025-07-25,Card,22480.71,0,Insufficient Funds,0.0,0,0
T0024803,M02533,2025-02-06,QR,32262.95,1,,483.94,0,0
T0024804,M02903,2024-07-21,QR,31163.54,1,,467.45,0,0
T0024805,M01335,2025-06-04,Card,28055.38,1,,420.83,0,0
T0024806,M01542,2024-12-31,QR,28670.86,1,,430.06,0,0
T0024807,M02497,2025-02-10,Bank Transfer,53159.33,1,,797.39,0,0
T0024808,M01004,2024-09-20,Bank Transfer,40438.92,1,,606.58,0,0
T0024809,M01767,2024-11-08,Bank Transfer,11666.51,1,,175.0,0,0
T0024810,M01638,2025-02-04,USSD,2641.24,1,,39.62,0,0
T0024811,M02813,2024-10-05,Card,4002.57,1,,60.04,0,0
T0024812,M00336,2026-04-12,QR,101041.33,1,,1515.62,0,0
T0024813,M03000,2026-01-12,Bank Transfer,77964.74,1,,1169.47,0,0
T0024814,M00489,2024-08-01,Card,22791.96,1,,341.88,0,0
T0024815,M00697,2024-07-14,Bank Transfer,66923.19,1,,1003.85,0,0
T0024816,M01902,2025-01-22,Bank Transfer,16994.33,1,,254.91,0,0
T0024817,M00466,2025-07-10,Card,15527.96,0,Network Timeout,0.0,0,0
T0024818,M02001,2025-07-30,Card,2727.67,1,,40.92,0,0
T0024819,M02533,2024-12-10,Bank Transfer,6688.38,1,,100.33,0,0
T0024820,M02244,2024-10-24,Bank Transfer,16725.98,1,,250.89,0,0
T0024821,M02705,2025-02-02,Bank Transfer,19313.07,1,,289.7,0,0
T0024822,M00918,2025-03-24,Card,37648.41,1,,564.73,0,0
T0024823,M02483,2025-05-21,USSD,19110.44,1,,286.66,0,0
T0024824,M02208,2025-03-24,Bank Transfer,5644.6,1,,84.67,0,0
T0024825,M01312,2025-07-23,QR,2874.94,0,Card Declined,0.0,0,0
T0024826,M00759,2024-05-09,Bank Transfer,19306.57,1,,289.6,0,0
T0024827,M01571,2026-05-11,Mobile Money,14723.83,1,,220.86,0,0
T0024828,M00570,2025-07-04,Bank Transfer,9831.27,1,,147.47,0,0
T0024829,M02382,2026-03-25,QR,3679.43,1,,55.19,0,0
T0024830,M01740,2025-11-24,Bank Transfer,4693.35,1,,70.4,1,0
T0024831,M02421,2024-08-16,Mobile Money,3299.74,1,,49.5,1,0
T0024832,M01136,2024-09-09,Mobile Money,2005.79,1,,30.09,1,0
T0024833,M01734,2024-07-01,Bank Transfer,2450.27,1,,36.75,0,0
T0024834,M02056,2025-04-20,QR,8742.27,1,,131.13,0,0
T0024835,M00345,2024-11-15,Bank Transfer,10614.4,1,,159.22,0,0
T0024836,M02162,2024-09-12,Card,5835.3,1,,87.53,0,0
T0024837,M00759,2024-04-25,Mobile Money,155205.36,1,,2328.08,0,0
T0024838,M00226,2025-04-09,Mobile Money,8106.76,1,,121.6,0,0
T0024839,M00088,2025-06-26,Bank Transfer,8833.81,1,,132.51,0,0
T0024840,M00293,2024-08-24,Card,1131.96,1,,16.98,0,0
T0024841,M01878,2025-01-05,Bank Transfer,3238.92,1,,48.58,0,0
T0024842,M02828,2024-10-18,Mobile Money,9014.08,1,,135.21,0,0
T0024843,M00462,2024-05-06,Bank Transfer,4331.62,1,,64.97,0,0
T0024844,M02412,2024-05-19,Bank Transfer,2939.31,1,,44.09,0,0
T0024845,M02243,2024-03-18,QR,22643.63,1,,339.65,0,0
T0024846,M02421,2024-12-17,USSD,26788.79,1,,401.83,0,0
T0024847,M02588,2024-07-02,QR,21475.43,1,,322.13,0,0
T0024848,M01810,2024-12-20,Card,193140.93,1,,2897.11,0,0
T0024849,M02820,2026-01-03,USSD,6082.61,1,,91.24,0,0
T0024850,M00647,2025-05-24,QR,19092.48,1,,286.39,0,0
T0024851,M02791,2024-12-28,QR,4631.17,1,,69.47,0,0
T0024852,M02355,2025-09-23,Bank Transfer,13429.59,1,,201.44,0,0
T0024853,M01426,2025-02-04,Mobile Money,17411.43,1,,261.17,0,0
T0024854,M01872,2025-08-21,Card,89150.62,1,,1337.26,0,0
T0024855,M00921,2025-04-20,Bank Transfer,23473.56,1,,352.1,0,0
T0024856,M02794,2025-09-09,Bank Transfer,10322.64,1,,154.84,0,0
T0024857,M01846,2026-02-07,Card,13395.67,1,,200.94,0,0
T0024858,M02374,2024-01-12,Bank Transfer,14117.72,1,,211.77,0,0
T0024859,M00429,2024-11-07,USSD,14094.21,1,,211.41,0,0
T0024860,M01604,2025-02-15,USSD,4097.5,1,,61.46,0,0
T0024861,M00932,2026-01-22,Card,19639.01,1,,294.59,0,0
T0024862,M02878,2024-05-13,USSD,78338.22,1,,1175.07,0,0
T0024863,M02769,2024-07-01,Bank Transfer,149030.91,1,,2235.46,0,0
T0024864,M02368,2024-08-12,QR,20152.89,1,,302.29,0,0
T0024865,M00920,2025-01-01,Bank Transfer,1130.9,1,,16.96,0,0
T0024866,M02721,2025-08-23,USSD,9014.04,1,,135.21,0,0
T0024867,M00161,2025-01-02,Card,3539.5,1,,53.09,1,0
T0024868,M00484,2025-06-19,QR,10322.98,1,,154.84,0,0
T0024869,M00290,2025-07-19,USSD,7015.88,1,,105.24,0,0
T0024870,M02672,2025-12-04,QR,12775.57,1,,191.63,0,0
T0024871,M00910,2025-06-23,Mobile Money,57159.14,1,,857.39,0,0
T0024872,M01228,2025-06-17,QR,1818.06,1,,27.27,0,0
T0024873,M00256,2024-10-19,Card,16837.2,1,,252.56,0,0
T0024874,M00235,2025-08-08,Mobile Money,8612.87,1,,129.19,0,0
T0024875,M02357,2025-12-22,Card,18718.67,1,,280.78,0,0
T0024876,M02673,2024-08-21,USSD,5608.84,1,,84.13,0,0
T0024877,M01673,2025-12-14,Card,44629.3,1,,669.44,0,0
T0024878,M01564,2024-12-19,Card,8380.37,1,,125.71,0,0
T0024879,M01573,2025-01-12,Mobile Money,4874.44,1,,73.12,0,0
T0024880,M00265,2024-08-13,Card,40253.0,1,,603.79,0,0
T0024881,M02756,2025-04-13,USSD,59731.99,1,,895.98,0,0
T0024882,M01934,2025-02-03,Mobile Money,12188.04,1,,182.82,0,0
T0024883,M01987,2025-04-04,Bank Transfer,50053.94,1,,750.81,0,0
T0024884,M01245,2024-02-23,Mobile Money,12202.96,1,,183.04,0,0
T0024885,M02210,2024-11-28,Mobile Money,9164.31,1,,137.46,0,0
T0024886,M02033,2025-06-08,Mobile Money,1330.09,1,,19.95,0,0
T0024887,M01387,2025-05-15,Bank Transfer,53582.75,1,,803.74,0,0
T0024888,M02245,2025-05-12,Mobile Money,7542.18,1,,113.13,0,0
T0024889,M02251,2025-12-17,Mobile Money,41821.68,1,,627.33,0,0
T0024890,M02898,2024-11-17,Mobile Money,75182.72,1,,1127.74,0,0
T0024891,M00853,2025-01-10,USSD,5871.19,1,,88.07,0,0
T0024892,M02650,2024-05-25,Card,11278.21,1,,169.17,0,0
T0024893,M02202,2024-03-20,QR,11105.35,1,,166.58,0,0
T0024894,M02513,2024-12-30,Bank Transfer,11400.11,1,,171.0,0,0
T0024895,M00446,2024-11-09,QR,939.57,1,,14.09,0,0
T0024896,M02069,2024-11-16,Bank Transfer,16545.79,1,,248.19,0,0
T0024897,M02952,2026-01-09,QR,72455.1,1,,1086.83,0,0
T0024898,M02427,2025-06-20,USSD,5849.27,1,,87.74,0,0
T0024899,M01002,2026-03-25,USSD,11004.39,1,,165.07,0,0
T0024900,M00548,2025-09-24,Card,10801.32,1,,162.02,0,0
T0024901,M01350,2025-02-10,Mobile Money,6977.01,1,,104.66,0,0
T0024902,M02059,2025-01-05,Mobile Money,19133.77,1,,287.01,0,0
T0024903,M00919,2025-04-10,Bank Transfer,12434.43,1,,186.52,0,0
T0024904,M01623,2025-11-09,USSD,14922.17,1,,223.83,0,0
T0024905,M01592,2025-03-05,Bank Transfer,7760.99,1,,116.41,0,0
T0024906,M02545,2026-04-09,QR,20178.14,1,,302.67,0,0
T0024907,M00031,2025-03-18,Bank Transfer,50754.4,1,,761.32,0,0
T0024908,M02663,2024-06-04,Bank Transfer,123814.15,1,,1857.21,0,0
T0024909,M01628,2024-07-14,Card,6458.01,1,,96.87,0,0
T0024910,M00068,2025-08-16,Mobile Money,23760.11,1,,356.4,0,0
T0024911,M02592,2024-06-20,USSD,65290.01,1,,979.35,0,0
T0024912,M00447,2024-03-13,Card,14898.29,1,,223.47,0,0
T0024913,M00399,2025-12-12,QR,11505.33,1,,172.58,0,0
T0024914,M01400,2024-01-23,Card,13806.29,1,,207.09,0,0
T0024915,M02558,2025-11-17,Mobile Money,11666.71,1,,175.0,0,0
T0024916,M00695,2024-09-15,USSD,41668.02,1,,625.02,0,0
T0024917,M01715,2024-08-06,Mobile Money,2625.5,1,,39.38,0,0
T0024918,M00417,2025-10-09,Mobile Money,22314.75,1,,334.72,0,0
T0024919,M01438,2025-05-21,Card,4835.94,1,,72.54,0,0
